source_wine_id,canonical_wine_id,alias_source_type,status,current_vivino_id,current_suppressed_at,current_suppress_reason
2646386,535388,d17_20260419_221902,eligible,,,
2646389,64513,d17_20260419_221902,eligible,,,
2646510,23874,d17_20260419_221902,eligible,,,
2646513,1090785,d17_20260419_221902,eligible,,,
2646515,446788,d17_20260419_221902,eligible,,,
2646520,1513269,d17_20260419_221902,eligible,,,
2646521,1505090,d17_20260419_221902,eligible,,,
2646526,9076,d17_20260419_221902,eligible,,,
2646532,1677206,d17_20260419_221902,eligible,,,
2646534,811899,d17_20260419_221902,eligible,,,
2646571,460160,d17_20260419_221902,eligible,,,
2646578,339251,d17_20260419_221902,eligible,,,
2646914,22499,d17_20260419_221902,eligible,,,
2646920,443998,d17_20260419_221902,eligible,,,
2646939,134591,d17_20260419_221902,eligible,,,
2646982,924139,d17_20260419_221902,eligible,,,
2647231,1565687,d17_20260419_221902,eligible,,,
2647273,138507,d17_20260419_221902,eligible,,,
2647292,1225691,d17_20260419_221902,eligible,,,
2647301,128357,d17_20260419_221902,eligible,,,
2647355,1387882,d17_20260419_221902,eligible,,,
2647415,843889,d17_20260419_221902,eligible,,,
2647431,306546,d17_20260419_221902,eligible,,,
2647435,418255,d17_20260419_221902,eligible,,,
2647528,1691398,d17_20260419_221902,eligible,,,
2647530,1622614,d17_20260419_221902,eligible,,,
2647535,1714577,d17_20260419_221902,eligible,,,
2647540,562766,d17_20260419_221902,eligible,,,
2647549,1622614,d17_20260419_221902,eligible,,,
2647983,1316971,d17_20260419_221902,eligible,,,
2648117,489755,d17_20260419_221902,eligible,,,
2648123,391306,d17_20260419_221902,eligible,,,
2648142,1507116,d17_20260419_221902,eligible,,,
2648283,1175736,d17_20260419_221902,eligible,,,
2648322,1386992,d17_20260419_221902,eligible,,,
2648588,9781,d17_20260419_221902,eligible,,,
2648674,137142,d17_20260419_221902,eligible,,,
2648755,16253,d17_20260419_221902,eligible,,,
2648774,463798,d17_20260419_221902,eligible,,,
2648775,708877,d17_20260419_221902,eligible,,,
2648947,1498212,d17_20260419_221902,eligible,,,
2648963,1266089,d17_20260419_221902,eligible,,,
2648965,965434,d17_20260419_221902,eligible,,,
2648974,1382717,d17_20260419_221902,eligible,,,
2648977,1382717,d17_20260419_221902,eligible,,,
2648981,29125,d17_20260419_221902,eligible,,,
2648995,1121174,d17_20260419_221902,eligible,,,
2649005,2689,d17_20260419_221902,eligible,,,
2649008,60170,d17_20260419_221902,eligible,,,
2649010,171957,d17_20260419_221902,eligible,,,
2649011,20016,d17_20260419_221902,eligible,,,
2649030,115248,d17_20260419_221902,eligible,,,
2649037,59685,d17_20260419_221902,eligible,,,
2649041,1683017,d17_20260419_221902,eligible,,,
2649065,1458146,d17_20260419_221902,eligible,,,
2649072,269651,d17_20260419_221902,eligible,,,
2649090,1610969,d17_20260419_221902,eligible,,,
2649096,1539746,d17_20260419_221902,eligible,,,
2649097,1454791,d17_20260419_221902,eligible,,,
2649159,1087363,d17_20260419_221902,eligible,,,
2649160,1087363,d17_20260419_221902,eligible,,,
2649187,712342,d17_20260419_221902,eligible,,,
2649188,799926,d17_20260419_221902,eligible,,,
2649190,652972,d17_20260419_221902,eligible,,,
2649192,885526,d17_20260419_221902,eligible,,,
2649193,434524,d17_20260419_221902,eligible,,,
2649194,434524,d17_20260419_221902,eligible,,,
2649195,434524,d17_20260419_221902,eligible,,,
2649395,1574329,d17_20260419_221902,eligible,,,
2653176,1312469,d17_20260419_221902,eligible,,,
2653194,1086951,d17_20260419_221902,eligible,,,
2653324,760588,d17_20260419_221902,eligible,,,
2653326,17383,d17_20260419_221902,eligible,,,
2653347,420525,d17_20260419_221902,eligible,,,
2653389,649554,d17_20260419_221902,eligible,,,
2653427,1568322,d17_20260419_221902,eligible,,,
2653463,12178,d17_20260419_221902,eligible,,,
2653568,159908,d17_20260419_221902,eligible,,,
2653588,77532,d17_20260419_221902,eligible,,,
2653644,117520,d17_20260419_221902,eligible,,,
2653656,60239,d17_20260419_221902,eligible,,,
2653679,159853,d17_20260419_221902,eligible,,,
2653706,24476,d17_20260419_221902,eligible,,,
2653709,24473,d17_20260419_221902,eligible,,,
2653836,110613,d17_20260419_221902,eligible,,,
2653840,77090,d17_20260419_221902,eligible,,,
2653857,703190,d17_20260419_221902,eligible,,,
2653858,352733,d17_20260419_221902,eligible,,,
2653861,352733,d17_20260419_221902,eligible,,,
2653867,249272,d17_20260419_221902,eligible,,,
2653869,91989,d17_20260419_221902,eligible,,,
2653870,197569,d17_20260419_221902,eligible,,,
2653875,858354,d17_20260419_221902,eligible,,,
2653876,66066,d17_20260419_221902,eligible,,,
2653912,1053680,d17_20260419_221902,eligible,,,
2653917,104214,d17_20260419_221902,eligible,,,
2653930,1053680,d17_20260419_221902,eligible,,,
2653968,785586,d17_20260419_221902,eligible,,,
2654017,1349823,d17_20260419_221902,eligible,,,
2654018,1000979,d17_20260419_221902,eligible,,,
2654019,709383,d17_20260419_221902,eligible,,,
2654030,173346,d17_20260419_221902,eligible,,,
2654033,173346,d17_20260419_221902,eligible,,,
2654034,1136171,d17_20260419_221902,eligible,,,
2654036,173346,d17_20260419_221902,eligible,,,
2654041,173346,d17_20260419_221902,eligible,,,
2654047,768069,d17_20260419_221902,eligible,,,
2654056,506463,d17_20260419_221902,eligible,,,
2654093,161792,d17_20260419_221902,eligible,,,
2654120,37700,d17_20260419_221902,eligible,,,
2654121,1028235,d17_20260419_221902,eligible,,,
2654183,747638,d17_20260419_221902,eligible,,,
2654185,1362887,d17_20260419_221902,eligible,,,
2654202,352733,d17_20260419_221902,eligible,,,
2654207,703190,d17_20260419_221902,eligible,,,
2654216,249272,d17_20260419_221902,eligible,,,
2654224,91989,d17_20260419_221902,eligible,,,
2654228,197569,d17_20260419_221902,eligible,,,
2654247,858354,d17_20260419_221902,eligible,,,
2654274,577740,d17_20260419_221902,eligible,,,
2654279,1053680,d17_20260419_221902,eligible,,,
2654290,1036179,d17_20260419_221902,eligible,,,
2654299,336697,d17_20260419_221902,eligible,,,
2654305,693429,d17_20260419_221902,eligible,,,
2654312,104214,d17_20260419_221902,eligible,,,
2654318,43291,d17_20260419_221902,eligible,,,
2654361,868513,d17_20260419_221902,eligible,,,
2654364,785586,d17_20260419_221902,eligible,,,
2654365,24473,d17_20260419_221902,eligible,,,
2654387,30984,d17_20260419_221902,eligible,,,
2654405,1338114,d17_20260419_221902,eligible,,,
2654412,718734,d17_20260419_221902,eligible,,,
2654437,1338114,d17_20260419_221902,eligible,,,
2654441,1517073,d17_20260419_221902,eligible,,,
2654442,62683,d17_20260419_221902,eligible,,,
2654453,110613,d17_20260419_221902,eligible,,,
2654456,110613,d17_20260419_221902,eligible,,,
2654458,277772,d17_20260419_221902,eligible,,,
2654461,77090,d17_20260419_221902,eligible,,,
2654462,11257,d17_20260419_221902,eligible,,,
2654464,77090,d17_20260419_221902,eligible,,,
2654474,391303,d17_20260419_221902,eligible,,,
2654476,124426,d17_20260419_221902,eligible,,,
2654477,124426,d17_20260419_221902,eligible,,,
2654482,161948,d17_20260419_221902,eligible,,,
2654485,760930,d17_20260419_221902,eligible,,,
2654507,327635,d17_20260419_221902,eligible,,,
2654510,728240,d17_20260419_221902,eligible,,,
2654511,554552,d17_20260419_221902,eligible,,,
2654513,554552,d17_20260419_221902,eligible,,,
2654516,554552,d17_20260419_221902,eligible,,,
2654517,233775,d17_20260419_221902,eligible,,,
2654529,834874,d17_20260419_221902,eligible,,,
2654530,637545,d17_20260419_221902,eligible,,,
2654532,1581302,d17_20260419_221902,eligible,,,
2654535,66461,d17_20260419_221902,eligible,,,
2654545,598929,d17_20260419_221902,eligible,,,
2654562,255710,d17_20260419_221902,eligible,,,
2654563,1555760,d17_20260419_221902,eligible,,,
2654564,209630,d17_20260419_221902,eligible,,,
2654568,710943,d17_20260419_221902,eligible,,,
2654570,37718,d17_20260419_221902,eligible,,,
2654575,763654,d17_20260419_221902,eligible,,,
2654593,567823,d17_20260419_221902,eligible,,,
2654604,122716,d17_20260419_221902,eligible,,,
2654606,1505634,d17_20260419_221902,eligible,,,
2654610,919065,d17_20260419_221902,eligible,,,
2654616,682452,d17_20260419_221902,eligible,,,
2654619,1427430,d17_20260419_221902,eligible,,,
2654621,682451,d17_20260419_221902,eligible,,,
2654622,772329,d17_20260419_221902,eligible,,,
2654623,33552,d17_20260419_221902,eligible,,,
2654625,1012818,d17_20260419_221902,eligible,,,
2654629,764656,d17_20260419_221902,eligible,,,
2654630,1569770,d17_20260419_221902,eligible,,,
2654634,1045840,d17_20260419_221902,eligible,,,
2654635,400029,d17_20260419_221902,eligible,,,
2654636,1045840,d17_20260419_221902,eligible,,,
2654643,28495,d17_20260419_221902,eligible,,,
2654647,148816,d17_20260419_221902,eligible,,,
2654653,170939,d17_20260419_221902,eligible,,,
2654669,1501021,d17_20260419_221902,eligible,,,
2654692,1716825,d17_20260419_221902,eligible,,,
2654710,1102567,d17_20260419_221902,eligible,,,
2654719,445131,d17_20260419_221902,eligible,,,
2654727,115322,d17_20260419_221902,eligible,,,
2654732,1689472,d17_20260419_221902,eligible,,,
2654734,782155,d17_20260419_221902,eligible,,,
2654735,187815,d17_20260419_221902,eligible,,,
2654736,145754,d17_20260419_221902,eligible,,,
2654739,83766,d17_20260419_221902,eligible,,,
2654741,145754,d17_20260419_221902,eligible,,,
2654742,79895,d17_20260419_221902,eligible,,,
2654745,1274133,d17_20260419_221902,eligible,,,
2654761,684668,d17_20260419_221902,eligible,,,
2654764,378108,d17_20260419_221902,eligible,,,
2654771,436252,d17_20260419_221902,eligible,,,
2654773,1468531,d17_20260419_221902,eligible,,,
2654775,436252,d17_20260419_221902,eligible,,,
2654780,436252,d17_20260419_221902,eligible,,,
2654785,12984,d17_20260419_221902,eligible,,,
2654791,436252,d17_20260419_221902,eligible,,,
2654794,436252,d17_20260419_221902,eligible,,,
2654800,1294102,d17_20260419_221902,eligible,,,
2654802,436252,d17_20260419_221902,eligible,,,
2654804,1351635,d17_20260419_221902,eligible,,,
2654805,25620,d17_20260419_221902,eligible,,,
2654806,436252,d17_20260419_221902,eligible,,,
2654807,25620,d17_20260419_221902,eligible,,,
2654808,1351635,d17_20260419_221902,eligible,,,
2654811,25620,d17_20260419_221902,eligible,,,
2654812,25620,d17_20260419_221902,eligible,,,
2654836,962320,d17_20260419_221902,eligible,,,
2654838,799222,d17_20260419_221902,eligible,,,
2654839,864968,d17_20260419_221902,eligible,,,
2654867,33589,d17_20260419_221902,eligible,,,
2654889,1254662,d17_20260419_221902,eligible,,,
2654890,1566518,d17_20260419_221902,eligible,,,
2654896,1566518,d17_20260419_221902,eligible,,,
2654897,1599153,d17_20260419_221902,eligible,,,
2654898,1599153,d17_20260419_221902,eligible,,,
2654910,31712,d17_20260419_221902,eligible,,,
2654914,161000,d17_20260419_221902,eligible,,,
2654916,161000,d17_20260419_221902,eligible,,,
2654920,171798,d17_20260419_221902,eligible,,,
2654940,1408940,d17_20260419_221902,eligible,,,
2654946,48240,d17_20260419_221902,eligible,,,
2654949,48239,d17_20260419_221902,eligible,,,
2654953,48238,d17_20260419_221902,eligible,,,
2654954,1417482,d17_20260419_221902,eligible,,,
2654957,266703,d17_20260419_221902,eligible,,,
2654959,86092,d17_20260419_221902,eligible,,,
2654960,31402,d17_20260419_221902,eligible,,,
2654962,20248,d17_20260419_221902,eligible,,,
2654974,305036,d17_20260419_221902,eligible,,,
2654975,390996,d17_20260419_221902,eligible,,,
2654985,596581,d17_20260419_221902,eligible,,,
2655009,1547050,d17_20260419_221902,eligible,,,
2655012,684643,d17_20260419_221902,eligible,,,
2655042,31957,d17_20260419_221902,eligible,,,
2655046,139324,d17_20260419_221902,eligible,,,
2655047,31958,d17_20260419_221902,eligible,,,
2655055,261081,d17_20260419_221902,eligible,,,
2655060,267088,d17_20260419_221902,eligible,,,
2655074,243640,d17_20260419_221902,eligible,,,
2655076,31284,d17_20260419_221902,eligible,,,
2655091,21596,d17_20260419_221902,eligible,,,
2655094,21596,d17_20260419_221902,eligible,,,
2655101,1488324,d17_20260419_221902,eligible,,,
2655102,1463243,d17_20260419_221902,eligible,,,
2655104,1488324,d17_20260419_221902,eligible,,,
2655112,1648414,d17_20260419_221902,eligible,,,
2655115,1486728,d17_20260419_221902,eligible,,,
2655117,1648414,d17_20260419_221902,eligible,,,
2655118,62280,d17_20260419_221902,eligible,,,
2655125,37634,d17_20260419_221902,eligible,,,
2655129,694813,d17_20260419_221902,eligible,,,
2655130,21596,d17_20260419_221902,eligible,,,
2655131,1028235,d17_20260419_221902,eligible,,,
2655141,304962,d17_20260419_221902,eligible,,,
2655153,560805,d17_20260419_221902,eligible,,,
2655155,1595502,d17_20260419_221902,eligible,,,
2655156,61326,d17_20260419_221902,eligible,,,
2655157,1595502,d17_20260419_221902,eligible,,,
2655175,1648414,d17_20260419_221902,eligible,,,
2655176,217612,d17_20260419_221902,eligible,,,
2655191,692157,d17_20260419_221902,eligible,,,
2655198,519369,d17_20260419_221902,eligible,,,
2655200,37718,d17_20260419_221902,eligible,,,
2655214,70438,d17_20260419_221902,eligible,,,
2655229,1719321,d17_20260419_221902,eligible,,,
2655242,1554152,d17_20260419_221902,eligible,,,
2655247,105877,d17_20260419_221902,eligible,,,
2655250,105877,d17_20260419_221902,eligible,,,
2655252,105877,d17_20260419_221902,eligible,,,
2655259,512231,d17_20260419_221902,eligible,,,
2655264,762903,d17_20260419_221902,eligible,,,
2655275,749878,d17_20260419_221902,eligible,,,
2655279,761463,d17_20260419_221902,eligible,,,
2655282,567193,d17_20260419_221902,eligible,,,
2655290,1625147,d17_20260419_221902,eligible,,,
2655294,105877,d17_20260419_221902,eligible,,,
2655299,309154,d17_20260419_221902,eligible,,,
2655307,242745,d17_20260419_221902,eligible,,,
2655308,1631711,d17_20260419_221902,eligible,,,
2655315,1639152,d17_20260419_221902,eligible,,,
2655323,677769,d17_20260419_221902,eligible,,,
2655324,391189,d17_20260419_221902,eligible,,,
2655325,145754,d17_20260419_221902,eligible,,,
2655326,1591502,d17_20260419_221902,eligible,,,
2655327,1593268,d17_20260419_221902,eligible,,,
2655328,79895,d17_20260419_221902,eligible,,,
2655340,687890,d17_20260419_221902,eligible,,,
2655344,623808,d17_20260419_221902,eligible,,,
2655351,37700,d17_20260419_221902,eligible,,,
2655354,129566,d17_20260419_221902,eligible,,,
2655357,129566,d17_20260419_221902,eligible,,,
2655359,37635,d17_20260419_221902,eligible,,,
2655360,11273,d17_20260419_221902,eligible,,,
2655363,1093745,d17_20260419_221902,eligible,,,
2655366,1488324,d17_20260419_221902,eligible,,,
2655367,74029,d17_20260419_221902,eligible,,,
2655369,1488324,d17_20260419_221902,eligible,,,
2655372,78421,d17_20260419_221902,eligible,,,
2655373,280081,d17_20260419_221902,eligible,,,
2655393,37634,d17_20260419_221902,eligible,,,
2655395,18661,d17_20260419_221902,eligible,,,
2655398,1028235,d17_20260419_221902,eligible,,,
2655400,18664,d17_20260419_221902,eligible,,,
2655403,18662,d17_20260419_221902,eligible,,,
2655404,18662,d17_20260419_221902,eligible,,,
2655406,1548496,d17_20260419_221902,eligible,,,
2655417,1035981,d17_20260419_221902,eligible,,,
2655423,832377,d17_20260419_221902,eligible,,,
2655434,310377,d17_20260419_221902,eligible,,,
2655447,1543592,d17_20260419_221902,eligible,,,
2655453,1543592,d17_20260419_221902,eligible,,,
2655458,1236987,d17_20260419_221902,eligible,,,
2655459,1495456,d17_20260419_221902,eligible,,,
2655465,17220,d17_20260419_221902,eligible,,,
2655469,159620,d17_20260419_221902,eligible,,,
2655480,332377,d17_20260419_221902,eligible,,,
2655482,73523,d17_20260419_221902,eligible,,,
2655483,32566,d17_20260419_221902,eligible,,,
2655484,170939,d17_20260419_221902,eligible,,,
2655489,1393948,d17_20260419_221902,eligible,,,
2655492,769138,d17_20260419_221902,eligible,,,
2655493,1344542,d17_20260419_221902,eligible,,,
2655494,676605,d17_20260419_221902,eligible,,,
2655497,1191090,d17_20260419_221902,eligible,,,
2655498,1102350,d17_20260419_221902,eligible,,,
2655505,289789,d17_20260419_221902,eligible,,,
2655511,1542014,d17_20260419_221902,eligible,,,
2655518,110902,d17_20260419_221902,eligible,,,
2655531,229918,d17_20260419_221902,eligible,,,
2655532,87457,d17_20260419_221902,eligible,,,
2655537,790273,d17_20260419_221902,eligible,,,
2655553,1658186,d17_20260419_221902,eligible,,,
2655566,294733,d17_20260419_221902,eligible,,,
2655585,421184,d17_20260419_221902,eligible,,,
2655589,1373246,d17_20260419_221902,eligible,,,
2655596,98240,d17_20260419_221902,eligible,,,
2655599,149599,d17_20260419_221902,eligible,,,
2655601,1718025,d17_20260419_221902,eligible,,,
2655603,1520170,d17_20260419_221902,eligible,,,
2655604,1373081,d17_20260419_221902,eligible,,,
2655606,815024,d17_20260419_221902,eligible,,,
2655615,1521747,d17_20260419_221902,eligible,,,
2655619,171367,d17_20260419_221902,eligible,,,
2655620,31936,d17_20260419_221902,eligible,,,
2655624,488487,d17_20260419_221902,eligible,,,
2655627,123323,d17_20260419_221902,eligible,,,
2655630,33458,d17_20260419_221902,eligible,,,
2655633,1113315,d17_20260419_221902,eligible,,,
2655635,1371406,d17_20260419_221902,eligible,,,
2655639,1708537,d17_20260419_221902,eligible,,,
2655640,1723996,d17_20260419_221902,eligible,,,
2655643,1113315,d17_20260419_221902,eligible,,,
2655645,1113315,d17_20260419_221902,eligible,,,
2655648,426632,d17_20260419_221902,eligible,,,
2655655,609134,d17_20260419_221902,eligible,,,
2655657,215230,d17_20260419_221902,eligible,,,
2655659,1442168,d17_20260419_221902,eligible,,,
2655661,1597714,d17_20260419_221902,eligible,,,
2655665,97011,d17_20260419_221902,eligible,,,
2655669,646310,d17_20260419_221902,eligible,,,
2655670,488029,d17_20260419_221902,eligible,,,
2655677,36013,d17_20260419_221902,eligible,,,
2655679,715672,d17_20260419_221902,eligible,,,
2655685,178026,d17_20260419_221902,eligible,,,
2655699,1249638,d17_20260419_221902,eligible,,,
2655701,580141,d17_20260419_221902,eligible,,,
2655702,654243,d17_20260419_221902,eligible,,,
2655703,580141,d17_20260419_221902,eligible,,,
2655705,215230,d17_20260419_221902,eligible,,,
2655706,14031,d17_20260419_221902,eligible,,,
2655708,580141,d17_20260419_221902,eligible,,,
2655709,1386044,d17_20260419_221902,eligible,,,
2655711,1149537,d17_20260419_221902,eligible,,,
2655715,215230,d17_20260419_221902,eligible,,,
2655719,97011,d17_20260419_221902,eligible,,,
2655723,335509,d17_20260419_221902,eligible,,,
2655729,1698131,d17_20260419_221902,eligible,,,
2655743,838776,d17_20260419_221902,eligible,,,
