pair_id,source_wine_id,canonical_wine_id,verdict,source_vivino_ids,canonical_vivino_ids,shared_vivino_ids,source_top_producer,canonical_top_producer,reason
2880,2330607,686049,CONFIRMA,4505137|6562057|5502776|7331565|7434060|6029841|4158330|3647485|8168795|3870088,4505137|5392856|7331565|11392864|6693290|10831309|7055073|6760650|1815371|6689594,4505137|7331565,Tamburlaine,Tamburlaine,Mesmo wine id Vivino 4505137 nas duas buscas
2881,2330916,301529,CONFIRMA,1947053|1174974|5793052,1947053|1174974|1169667|1142370|1195409|1181660,1947053|1174974,Taylors / Wakefield,Taylors / Wakefield,Mesmo wine id Vivino 1947053 nas duas buscas
2882,2331326,502622,CONFIRMA,2675437|4422119|9269133,2675437|4422119|9269133,2675437|4422119|9269133,Masseria Tagaro di Lorusso,Masseria Tagaro di Lorusso,Mesmo wine id Vivino 2675437 nas duas buscas
2883,2332106,1125166,CONFIRMA,7591543,7591543|8425106,7591543,Les Jamelles,Les Jamelles,Mesmo wine id Vivino 7591543 nas duas buscas
2884,2332348,20401,CONFIRMA,84394|1163213|1231487,84394,84394,Domaine de la Baume,Domaine de la Baume,Mesmo wine id Vivino 84394 nas duas buscas
2885,2332698,48209,CONFIRMA,1146812|1153838|1144979|1146814|1146813|1263614|2541625|4964384|12260056|2736325,1146812|1161922|5975787|2373406|1166219|1495955|86142|1150336|1787143|1313378,1146812,Tercos,Tercos,Mesmo wine id Vivino 1146812 nas duas buscas
2886,2332859,1210684,CONFIRMA,8290314|7999858|4576617,8290314|1797193|4898060|1453170|1256675|1149007|1181881|1574319|1193056|1264680,8290314,Matej Svara,Matej Svara,Mesmo wine id Vivino 8290314 nas duas buscas
2887,2334097,637227,CONFIRMA,3987296|13621061|12903690|13612926|5119874|2492287|5992762,3987296|13621061|12903690|13612926|5119874|2492287|5992762,3987296|13621061|12903690|13612926|5119874|2492287|5992762,Tajinaste,Tajinaste,Mesmo wine id Vivino 3987296 nas duas buscas
2888,2334225,407788,CONFIRMA,2320490,2320490,2320490,I Pastini,I Pastini,Mesmo wine id Vivino 2320490 nas duas buscas
2889,2334875,1714237,INCONCLUSIVO,6111333|86737|12219630|1207910|5550491|5105078|1226185|8919612|5855290|13752195,13589689|11417535,,Susana Balbo,Susana Balbo,"Mesmo produtor, mas buscas trazem ids Vivino diferentes"
2890,2339555,1174275,CONFIRMA,7971888|7618899|13106096,7971888|7618899|13106096,7971888|7618899|13106096,Tenuta Tascante,Tenuta Tascante,Mesmo wine id Vivino 7971888 nas duas buscas
2891,2340206,828125,CONFIRMA,5844594|1107342|12097979|6618715|10973206|2653222|1107322|1107336|6379306|4948379,5844594|7542417|1649800|8754996|6356251|7760336|7748426|7149406|10524954|6139909,5844594,Stag's Leap Wine Cellars,Stag's Leap Wine Cellars,Mesmo wine id Vivino 5844594 nas duas buscas
2892,2343872,1598270,CONFIRMA,6278668|4712225|12319869,12319869|2429194|3921987|6278668|8752475|4712225|6278662|1871787|78490|1584004,6278668|4712225|12319869,Séléné,Séléné,Mesmo wine id Vivino 6278668 nas duas buscas
2893,2344632,145398,CONFIRMA,1428431|1098886|1098888|1212949|1745763|1403270|2287859|1098887|1754055|1987590,1428431|3944933|1098887|1098880|1987590|1155549|1098881|2283705|11853826|2763380,1428431|1098887|1987590,Domaine Jean Grivot,Domaine Jean Grivot,Mesmo wine id Vivino 1428431 nas duas buscas
2894,2344840,333671,CONFIRMA,2050654|1182918|1561796|5464778|90124|6153923|90120|90119|9761943|13482078,2050654|3356521|1128486|1961683|12280216|9003315|8907824|2040685|90242|5879906,2050654,Sepp Moser,Sepp Moser,Mesmo wine id Vivino 2050654 nas duas buscas
2895,2344949,1715115,CONFIRMA,2123525|13599188|7855817|2350395|1305711|1215753|1481136|3591297|9381494|6708487,13599188|6084515|8541981|7233033|2646197|6771519|3141649|13794808|4435057|7583130,13599188,Senza Parole,Senza Parole,Mesmo wine id Vivino 13599188 nas duas buscas
2896,2344987,1047112,CONFIRMA,7177803|1264326|10986074|10103091|12896381|2443893|1495307|2250386|4816371,7177803,7177803,Seméli,Seméli,Mesmo wine id Vivino 7177803 nas duas buscas
2897,2345439,1719315,CONFIRMA,13633169|13091650,13633169|13091650,13633169|13091650,Petr Skoupil,Petr Skoupil,Mesmo wine id Vivino 13633169 nas duas buscas
2898,2345909,563574,CONFIRMA,3118465|2055586|12471343,3118465|10946756|11677505|2436956|2816611|7665698|1249579|9163730|7556452|8860494,3118465,Sei Solo,Sei Solo,Mesmo wine id Vivino 3118465 nas duas buscas
2899,2345910,112303,CONFIRMA,1274409|2124866|2376891|4774680,1274409|2376891|4774680|10761464|8468663|2788408|8127736|10277934|1262476|2895627,1274409|2376891|4774680,Sébastien Magnien,Sébastien Magnien,Mesmo wine id Vivino 1274409 nas duas buscas
2900,2346002,668185,CONFIRMA,4300311|5055|2024307|4314615|2367249|2572808|2158897|6991606|5521029|6619027,4300311|1585724|4117720|3764436|2613817|5908286|7203458|1712487|6583637|3311621,4300311,Segura Viudas,Segura Viudas,Mesmo wine id Vivino 4300311 nas duas buscas
2901,2346801,5256,CONFIRMA,9474|2968566|13691949|9473|12575222|6005667|9475|9476|9477|2012945,9474,9474,Sea Smoke,Sea Smoke,Mesmo wine id Vivino 9474 nas duas buscas
2902,2347095,1419458,CONFIRMA,10241196,10241196|6134144|8459724|11024086|4746601|12067832|5818802|12966336|12119582|9482307,10241196,Crama Sântu - Poarta Sufletului,Crama Sântu - Poarta Sufletului,Mesmo wine id Vivino 10241196 nas duas buscas
2903,2348936,109230,CONFIRMA,1264226|7636456|7318017|14782|2167958|7911789|1882038|1375081|14759|10001982,1264226|8541695|1832979|1239711|6889408|1545801|9101712|1250364|10341228|2697949,1264226,Schmitt Söhne,Schmitt Söhne,Mesmo wine id Vivino 1264226 nas duas buscas
2904,2349053,782804,CONFIRMA,5443571|82569|82571|82570,5443571,5443571,Bastianich,Bastianich,Mesmo wine id Vivino 5443571 nas duas buscas
2905,2350188,158822,CONFIRMA,1245197|1242037|6234349|1452352|2673044|1605004|1183582|1271349|1160674|1480679,1480679|4042715|1166263|1166274|5681254|1245197|1242037|6234349|1271349|1452352,1245197|1242037|6234349|1452352|1271349|1480679,Peteglia,Tenuta di Montecucco,Mesmo wine id Vivino 1245197 nas duas buscas
2906,2350719,1679329,CONFIRMA,13273361,13273361,13273361,Fuy,Fuy,Mesmo wine id Vivino 13273361 nas duas buscas
2907,2350786,1066345,CONFIRMA,7283734|1256966|10224696|5529312,7283734,7283734,Azienda Agricola Sergio Arcuri,Azienda Agricola Sergio Arcuri,Mesmo wine id Vivino 7283734 nas duas buscas
2908,2350891,189347,CONFIRMA,1583687|1135799|1899399|78830|78839|2530077|1187786|4878835|8399909|7307643,1583687|1135799|78839|78830|2530077|1899399|1187786|4878835|1772824|3099559,1583687|1135799|1899399|78830|78839|2530077|1187786|4878835,Riunite,Riunite,Mesmo wine id Vivino 1583687 nas duas buscas
2909,2351111,84222,CONFIRMA,1210391|1911796|1675935|10839993|2986439|1690999|2485936|7807278|6237875|2739494,1210391|10619528|6263921|8622165|1619225|1599317|9662367|1473639|7991191,1210391,Rita & Rudolf Trossen,Rita & Rudolf Trossen,Mesmo wine id Vivino 1210391 nas duas buscas
2910,2351112,874350,CONFIRMA,6237875|7053052|7807278|2739494|3119263|1688304|3141635|2986439|1690999|10398203,6237875|2739494|3119263|1688304|3141635|2986439|1690999|10619528|6263921|8622165,6237875|2739494|3119263|1688304|3141635|2986439|1690999,Rita & Rudolf Trossen,Rita & Rudolf Trossen,Mesmo wine id Vivino 6237875 nas duas buscas
2911,2351681,1237881,CONFIRMA,8521859,8521859,8521859,The Grape Collective,The Grape Collective,Mesmo wine id Vivino 8521859 nas duas buscas
2912,2353121,88933,CONFIRMA,3715|1219214|2769027|5955430|11984999|10327874|11739496|10286549|11309853|10327825,1219214|3715|2769027|5955430|6359560|11739496|9809817,3715|1219214|2769027|5955430|11739496,Monte Bello,Ridge Vineyards,Mesmo wine id Vivino 3715 nas duas buscas
2913,2353156,88933,CONFIRMA,3715|1219214|2769027|5955430|11984999|10327874|11739496|10286549|11309853|10327825,1219214|3715|2769027|5955430|6359560|11739496|9809817,3715|1219214|2769027|5955430|11739496,Monte Bello,Ridge Vineyards,Mesmo wine id Vivino 3715 nas duas buscas
2914,2353158,1940,CONFIRMA,3733|3707|5275805|12836430|2684307|11248764|1209933|2121721|5475943|3736,3733|3707|5275805|3767210|5120236|13744175|12836430|2684307|11248764,3733|3707|5275805|12836430|2684307|11248764,Ridge Vineyards,Ridge Vineyards,Mesmo wine id Vivino 3733 nas duas buscas
2915,2353179,88933,CONFIRMA,3715|1219214|2769027|5955430|11984999|10327874|11739496|10286549|11309853|10327825,1219214|3715|2769027|5955430|6359560|11739496|9809817,3715|1219214|2769027|5955430|11739496,Monte Bello,Ridge Vineyards,Mesmo wine id Vivino 3715 nas duas buscas
2916,2353333,46694,CONFIRMA,1144510|4800954|3941846,1144510|11220340|1123151|4991244|7033059|1496077,1144510,Ridge Vineyards,Ridge Vineyards,Mesmo wine id Vivino 1144510 nas duas buscas
2917,2354170,1486278,CONFIRMA,10906700|11115683|738473|1164850|13793398|3850516|5660642|3850465|1605856,10906700|11115683|2583076,10906700|11115683,RedHeads,RedHeads,Mesmo wine id Vivino 10906700 nas duas buscas
2918,2356697,456957,CONFIRMA,2510873,2510873|5005|27324|1908118|2675443|1481901|2549334|4386578|2104483|7280927,2510873,Portelli,Portelli,Mesmo wine id Vivino 2510873 nas duas buscas
2919,2356819,176940,CONFIRMA,1542388|92621|8295365|1720575,1542388|2331286,1542388,Elena Walch,Elena Walch,Mesmo wine id Vivino 1542388 nas duas buscas
2920,2357163,1489449,CONFIRMA,10935607|2580545|6158836|9576905|7082548|2288639|10483960|9371051,10935607,10935607,H2 Pince,Harsagyi Pince,Mesmo wine id Vivino 10935607 nas duas buscas
2921,2357613,1056166,CONFIRMA,5394736|7228523|5328460|1370550|13011730|4245955|6338370|8737601,7228523|5394736|5328460|1370550|13011730,5394736|7228523|5328460|1370550|13011730,Suenen,Suenen,Mesmo wine id Vivino 5394736 nas duas buscas
2922,2358140,1684083,CONFIRMA,13321593,13321593|1637220|3868036|1163144|2342567|18113|1170602|1253637|1159083|5979520,13321593,O Profundo,O Profundo,Mesmo wine id Vivino 13321593 nas duas buscas
2923,2358423,733364,CONFIRMA,4978254|5495179|11693415|1617775|6737859|6430549|2300896|1402035|1316221|2094750,4978254|5495179|6737859|1617775|6430549|2300896|1402035|1316221|11850918|11693415,4978254|5495179|11693415|1617775|6737859|6430549|2300896|1402035|1316221,Moussé Fils,Moussé Fils,Mesmo wine id Vivino 4978254 nas duas buscas
2924,2359027,1309078,CONFIRMA,9211043|8682722,9211043|8682722|2428337|9178453|1490664|8296546,9211043|8682722,Philippe Gamet,Bérêche & Fils,Mesmo wine id Vivino 9211043 nas duas buscas
2925,2359426,937051,CONFIRMA,9243135|1907106|6567692,6567692|9243135|12148110|7376114|13146462|2898626|6974060,9243135|6567692,Charles-le-Bel,Charles Gérard,Mesmo wine id Vivino 9243135 nas duas buscas
2926,2359446,1696893,CONFIRMA,13434735|7648560|6683834|1811408|12162140|10789638|2315017|12844265|9488087|6565021,13434735|7648560,13434735|7648560,Casal do Ramilo,Casal do Ramilo,Mesmo wine id Vivino 13434735 nas duas buscas
2927,2363160,286426,CONFIRMA,1897761|8417830|1512395|1285600|8859730|8574835|2649487,1897761|8417830|1512395|6328569|1764892|9456405|5941821|2542579|5544280|1937945,1897761|8417830|1512395,Noble Hill,Noble Hill,Mesmo wine id Vivino 1897761 nas duas buscas
2928,2363948,1138875,CONFIRMA,7669860|7408170|7745943|7118066|7473596|8238203,7669860|7408170|2717399|2216120|2354261|7506787|11492673|6993767|12146740|83652,7669860|7408170,The Low,The Low,Mesmo wine id Vivino 7669860 nas duas buscas
2929,2364261,1469198,CONFIRMA,10736934|1149096|5834624|5605470|6125092|3756850|2303445|11276262|13488101,10736934|13488101|9954976,10736934|13488101,Nittnaus,Nittnaus,Mesmo wine id Vivino 10736934 nas duas buscas
2930,2364385,10823,CONFIRMA,19978|5532579|2675360|19983|19980|2321245|4113971|1970365|1457596|1414614,19978|2175518|1215816|12436305|7587016,19978,Nittnaus,Nittnaus,Mesmo wine id Vivino 19978 nas duas buscas
2931,2364838,1490515,CONFIRMA,10947020|9507358|8716122|2440235|11616454|13667639|7551693,10947020|3977923|7999687|12051983|10808725|11039553|5410027|11154257,10947020,Bodega Norton,Bodega Norton,Mesmo wine id Vivino 10947020 nas duas buscas
2932,2364958,78565,CONFIRMA,1200742|6977809|5742394|5789111|6073780|7179541|1294856|5840873|4211239|1639992,1200742|6977809|5742394|5789111|6073780|1294856|4211239|5840873|7179541|1639992,1200742|6977809|5742394|5789111|6073780|7179541|1294856|5840873|4211239|1639992,Normans,Normans,Mesmo wine id Vivino 1200742 nas duas buscas
2933,2364975,1050823,CONFIRMA,3882886|2607469|7196041|2245876|1518277|12748960|11919121|12748948|4347520|13504922,2607469|7196041|2352208|4887483|2558030|11824092|6853006|7251988|5303815|3555609,2607469|7196041,Noria,Villa Noria,Mesmo wine id Vivino 2607469 nas duas buscas
2934,2365212,551462,CONFIRMA,1144138|2474270|3507039|1525862|8312|8315|1979359|8313|3020344|11043875,3020344|3507039|1144138|1115056|1678239|1683146|1938668|1208704|1876542|1197973,1144138|3507039|3020344,Feudo Arancio,Feudo Paradiso,Mesmo wine id Vivino 1144138 nas duas buscas
2935,2365475,605857,CONFIRMA,3643468|6445016|6513565|6513568|12447387|2267320|1180859|5467388|2494473|3819800,3643468|1637220|1232794|1745357|1633819|1163144|2342567|18113|1170602|1253637,3643468,Noelia Bebelia,Noelia Bebelia,Mesmo wine id Vivino 3643468 nas duas buscas
2936,2365842,167158,CONFIRMA,3572461|4249579|1508643|7958727|8910928|3759765|7254605|7778502|4135753|8378549,1508643|4651304|3572461|4249579|7958727|4135753|3759765|7254605|8910928|6891988,3572461|4249579|1508643|7958727|8910928|3759765|7254605|4135753,Zensa,Corsiero Nero,Mesmo wine id Vivino 3572461 nas duas buscas
2937,2368407,339255,CONFIRMA,2071221|1148027|7350560|7648426|1622336|2536727|1134275|1147974|7190603|2574197,2071221,2071221,Nals Margreid,Nals Margreid,Mesmo wine id Vivino 2071221 nas duas buscas
2938,2368409,1135053,CONFIRMA,7648426|1148027|2071221|7350560|1622336|2536727|1134275|1147974|7190603|2574197,7648426|13743289|1154793|11061275,7648426,Nals Margreid,Nals Margreid,Mesmo wine id Vivino 7648426 nas duas buscas
2939,2369424,1652763,CONFIRMA,12995013|2081594|8559045|2009436|5859048|12609149|2127621|1414754|2096985|3375251,12995013|2325095|2763860|2052117|11674047|8359587|9949872|5123775|1878493|4395206,12995013,Mystery Hill,Mystery Winery Barossa Valley,Mesmo wine id Vivino 12995013 nas duas buscas
2940,2370017,596172,CONFIRMA,3509433,3509433|6487477|6543391|5724563|12536776|9660456|13559972|11928522|13682655|1546422,3509433,Mylonas,Mylonas,Mesmo wine id Vivino 3509433 nas duas buscas
2941,2370027,1094227,CONFIRMA,7426449|9684317|1875187|2498146|8539591|4363123|13588437|7284050|3015624|1919715,7426449|4739510|8879408|2035678,7426449,Mylène Bru,Zingara,Mesmo wine id Vivino 7426449 nas duas buscas
2942,2371258,254102,CONFIRMA,1796200|5339495|5339481|5339491|9614897|1618879|1900282|1415493|2016142|3233596,1796200|1567198|24221|1519271|1835556|1875166|2638523|12391537|6284962|12639127,1796200,Newton,Newton,Mesmo wine id Vivino 1796200 nas duas buscas
2943,2371267,135749,CONFIRMA,1393371|1874456|2397456|1606250|5129041|9055998|2287017|1153023|4830086|1203231,1393371|1874456|2397456|1606250|5129041|9055998,1393371|1874456|2397456|1606250|5129041|9055998,Newton Johnson,Newton Johnson,Mesmo wine id Vivino 1393371 nas duas buscas
2944,2371762,925819,CONFIRMA,6511536|6511532|6507461|6507457|6038562|6413158|6218594|5746161|5364295|6507467,6511536|6507461|6507457|6511532|6038562|6413158,6511536|6511532|6507461|6507457|6038562|6413158,Weingut Münzberg,Weingut Münzberg,Mesmo wine id Vivino 6511536 nas duas buscas
2945,2371937,6134,CONFIRMA,11161|1164816|3575082|7496654|5596904|1398333|1935908|7200962|5489110|9478723,11161|1164816|1689552|2216939|1194415|1370680|4746201|2194193|80350|4386425,11161|1164816,Moulin de Gassac,Moulin de Gassac,Mesmo wine id Vivino 11161 nas duas buscas
2946,2371989,24954,CONFIRMA,93381|93374|9045566|3310824|2245619|2327264|5245223|6573159|10298326|8372335,93381|93374,93381|93374,Mr. Riggs,Mr. Riggs,Mesmo wine id Vivino 93381 nas duas buscas
2947,2372000,1281580,CONFIRMA,8915463|9545062|8894947|11867138|11323584|13154489|10836082|1414232,8915463|8894947|11867138|9545062|11323584|13154489|3701306|3428954|3503176,8915463|9545062|8894947|11867138|11323584|13154489,Mundo Revés,Mundo Revés,Mesmo wine id Vivino 8915463 nas duas buscas
2948,2372042,1425368,CONFIRMA,10298326|93374|9045566|3310824|93381|2245619|2327264|6573159|7396228|8881987,10298326|93374|9045566,10298326|93374|9045566,Mr. Riggs,Mr. Riggs,Mesmo wine id Vivino 10298326 nas duas buscas
2949,2372079,1568999,CONFIRMA,11895006|13045190|11894995,11895006,11895006,Munda Wines,Munda Wines,Mesmo wine id Vivino 11895006 nas duas buscas
2950,2372174,886011,CONFIRMA,6302048|13165687|4341766|1162725|1258717|1156976|1837206|1426032|5128980|1392053,6302048|5866432,6302048,Mumm,G.H. Mumm,Mesmo wine id Vivino 6302048 nas duas buscas
2951,2373040,1080300,CONFIRMA,7355933|13224875|77395|6719897|8685438|12901793|4688678|4545417,7355933,7355933,Mount Rozier Estate,Mount Rozier Estate,Mesmo wine id Vivino 7355933 nas duas buscas
2952,2373097,209055,CONFIRMA,1650345|1606989|1795195|1612173|7291816|1843337|10535561|10531571|12668166|5012692,1650345|1606989|1795195|1612173|7291816|1843337|10535561|12668166|10531571|5012692,1650345|1606989|1795195|1612173|7291816|1843337|10535561|10531571|12668166|5012692,Mount Langi Ghiran,Mount Langi Ghiran,Mesmo wine id Vivino 1650345 nas duas buscas
2953,2373114,137725,INCONCLUSIVO,6880749|1099178|11447955|7754253|1099176|3052949|3891342|1650345|2415152|3537524,1400978|1940849|1099179|2794975,,Mount Langi Ghiran,Mount Langi Ghiran,"Mesmo produtor, mas buscas trazem ids Vivino diferentes"
2954,2373122,137725,INCONCLUSIVO,1099178|11447955|7754253|1099176|6880749|3052949|3891342|2415152|1650345|3537524,1400978|1940849|1099179|2794975,,Mount Langi Ghiran,Mount Langi Ghiran,"Mesmo produtor, mas buscas trazem ids Vivino diferentes"
2955,2373296,137725,INCONCLUSIVO,1099176|1658793|3063768|1099178|11447955|7754253|3052949|6880749|1302963|3891342,1400978|1940849|1099179|2794975,,Mount Langi Ghiran,Mount Langi Ghiran,"Mesmo produtor, mas buscas trazem ids Vivino diferentes"
2956,2373893,846785,CONFIRMA,6009569|12865320|1241907|2713944|12326572|1789077|6386192|13776488|1659115|6447060,6009569|12865320|8395870|1837675|2572293|1438942|1768109|5699950|5458938|6302006,6009569|12865320,Moulin de la Roque,Moulin de la Roque,Mesmo wine id Vivino 6009569 nas duas buscas
2957,2375295,168031,CONFIRMA,1511771|11739095,1511771|5440471|8660164|4510536|2177701|1163690|7411392|6620912|3093611|3047474,1511771,Juan Gil,Juan Gil,Mesmo wine id Vivino 1511771 nas duas buscas
2958,2375351,150879,CONFIRMA,1450641|1138167|9296023|1477075|13309620|1135805|2541|2553|2546|2015962,1450641|10786448|2622388|3267046|1823512|1798790|2129232|3556666|4739692|5866910,1450641,Yellow Tail,Yellow Tail,Mesmo wine id Vivino 1450641 nas duas buscas
2959,2375676,5340,CONFIRMA,9628|6377567|7408011|3403255|1137038|4349682|2622096|1368071|4797257|2807885,9628,9628,Alois Lageder,Alois Lageder,Mesmo wine id Vivino 9628 nas duas buscas
2960,2376331,1145338,CONFIRMA,7715785|1261129|7356799|2135798|4964826,7715785|1261129|7356799|2135798,7715785|1261129|7356799|2135798,António Saramago,António Saramago,Mesmo wine id Vivino 7715785 nas duas buscas
2961,2376716,739767,CONFIRMA,5049847|95499|1173375|1620922|3346505|10836798|1205756|1679375|95439|1825919,5049847|7957468|6693855|4314263,5049847,Bodegas Aragonesas,Bodegas Aragonesas,Mesmo wine id Vivino 5049847 nas duas buscas
2962,2377450,1365775,CONFIRMA,9747773|8487351|13448907|7403251|13200641,9747773|8487351|1807685|8051524,9747773|8487351,Mulline,Mulline,Mesmo wine id Vivino 9747773 nas duas buscas
